TurnsToWin,CodeLength,NumColors
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
1,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
